prompt,actual_answer,response,most_similar_answer,is_most_similar_actual,question,cosine_similarity_with_actual_answer,bleu_score
,"The most common cause of portal hypertension in Western countries is cirrhosis, which is a condition in which the liver becomes scarred and damaged over time due to chronic liver disease. This can lead to increased resistance to blood flow through the liver, resulting in elevated blood pressure in the portal vein and other veins in the abdomen. Other potential causes of portal hypertension include blood clots in the portal vein, tumors in the liver or surrounding tissues, and certain genetic disorders. Portal hypertension is a condition in which there is increased pressure in the portal vein, which carries blood from the digestive organs to the liver. Symptoms may include abdominal pain, swelling, and ascites (fluid accumulation in the abdomen), as well as complications such as variceal bleeding and hepatic encephalopathy. Treatment for portal hypertension may involve medications to lower blood pressure, lifestyle modifications such as dietary changes and exercise, and in severe cases, surgical interventions such as shunt procedures or liver transplantation.",The most common etiology of portal hypertension in Western countries is cirrhosis.,"The most common cause of portal hypertension in Western countries is cirrhosis, which is a condition in which the liver becomes scarred and damaged over time due to chronic liver disease. This can lead to increased resistance to blood flow through the liver, resulting in elevated blood pressure in the portal vein and other veins in the abdomen. Other potential causes of portal hypertension include blood clots in the portal vein, tumors in the liver or surrounding tissues, and certain genetic disorders. Portal hypertension is a condition in which there is increased pressure in the portal vein, which carries blood from the digestive organs to the liver. Symptoms may include abdominal pain, swelling, and ascites (fluid accumulation in the abdomen), as well as complications such as variceal bleeding and hepatic encephalopathy. Treatment for portal hypertension may involve medications to lower blood pressure, lifestyle modifications such as dietary changes and exercise, and in severe cases, surgical interventions such as shunt procedures or liver transplantation.",True,"In Western countries, what is the most frequent cause of portal hypertension?",0.8315281124899118,0.043441426234262136
,"Interferon alpha is a medication used for treating hepatitis that can potentially cause flu-like symptoms as a side effect. Interferon alpha is a type of protein that the body produces naturally in response to viral infections. When used as a medication, interferon alpha can help the body fight off hepatitis B and C viruses. However, it can also cause a range of side effects, including flu-like symptoms such as fever, chills, muscle aches, and fatigue. These symptoms can be severe and may require dose reductions or discontinuation of the medication. Other side effects of interferon alpha can include depression, autoimmune disorders, and myelosuppression. Close monitoring of patients is necessary during treatment with interferon alpha to detect and manage any potential side effects.","Flu-like symptoms can be a side effect of interferon, which is used to treat hepatitis.","Interferon alpha is a medication used for treating hepatitis that can potentially cause flu-like symptoms as a side effect. Interferon alpha is a type of protein that the body produces naturally in response to viral infections. When used as a medication, interferon alpha can help the body fight off hepatitis B and C viruses. However, it can also cause a range of side effects, including flu-like symptoms such as fever, chills, muscle aches, and fatigue. These symptoms can be severe and may require dose reductions or discontinuation of the medication. Other side effects of interferon alpha can include depression, autoimmune disorders, and myelosuppression. Close monitoring of patients is necessary during treatment with interferon alpha to detect and manage any potential side effects.",True,Which medication used for treating hepatitis can potentially cause flu-like symptoms as a side effect?,0.8555836905523719,0.01427603152529245
,"Patients with cyanide poisoning typically present with an ""almond"" breath odor and reddish skin discoloration.","Patients with cyanide poisoning may present clinically as a ""classic triad"" of altered mental status, seizures, and lactic acidosis.","Cyanide poisoning is a medical condition that occurs when a person is exposed to high levels of cyanide, a toxic chemical that interferes with the body's ability to use oxygen. One way that cyanide poisoning may occur is through the ingestion of amygdalin, which is a glucoside found in apricot seeds. When amygdalin is metabolized by the body, it releases cyanide, which can lead to symptoms such as headache, dizziness, nausea, vomiting, and difficulty breathing. In severe cases, cyanide poisoning can be life-threatening. Treatment for cyanide poisoning may include the administration of antidotes such as hydroxocobalamin or sodium thiosulfate, as well as supportive care to manage symptoms and maintain vital functions such as breathing and circulation.",False,What are the common clinical features seen in patients with cyanide poisoning?,0.7014476286833342,0.11799142483866978
,"Lumbar puncture, also known as a spinal tap, is a medical procedure used to collect cerebrospinal fluid (CSF) for diagnostic or therapeutic purposes. While the procedure is generally safe, there are some potential complications that may occur. These include post-spinal puncture headache (which may be relieved by lying down and worsened by sitting, coughing, straining), bleeding or hemorrhage, infection, dry tap (failure to obtain CSF), dysesthesia (abnormal sensation), and rare but serious complications such as post-spinal puncture cerebral herniation. It is important for patients to be aware of these potential complications and to report any unusual symptoms to their healthcare provider immediately.",Complications that may occur following a lumbar puncture procedure include postdural puncture headache and cerebral herniation.,"A lumbar puncture is usually performed between the L3 and L5 vertebrae in the lower back. This is the area where the spinal cord ends and the nerve roots of the lower back begin. During the procedure, a needle is inserted into the spinal canal to collect a sample of cerebrospinal fluid (CSF), which surrounds the brain and spinal cord. This fluid can be tested for various conditions, such as infections, bleeding, or tumors. Lumbar punctures are typically performed under local anesthesia and may cause some discomfort or headache afterward. Patients are usually advised to rest for a few hours after the procedure to prevent complications.",False,What are some potential complications that may occur following a lumbar puncture procedure?,0.6486386919359465,0.015501289910899841
,The most common cause of laryngotracheobronchitis (croup) is the parainfluenza virus.,"Viral laryngotracheobronchitis (croup) is most commonly caused by parainfluenza virus. Croup is a common respiratory infection that affects young children, and it can be caused by a variety of viruses and bacteria. However, parainfluenza virus is the most common cause of viral croup, accounting for up to 75% of cases. Other viruses that can cause croup include influenza A and B viruses, adenovirus, respiratory sync",The most common cause of laryngotracheobronchitis (croup) is the parainfluenza virus.,True,"Among the possible causes of laryngotracheobronchitis (croup), which one is the most prevalent?",0.915514716010319,0.006665588521835603
,"The most common types of high-risk HPV are HPV16 and HPV18, which are responsible for the majority of cervical cancers, as well as other anogenital and oropharyngeal malignancies.",HPV types 16 and 18 are the most commonly encountered high-risk HPV.,"High-risk types, including HPV 16, 18, 31, and 33.",False,Which types of high-risk HPV are the most frequently encountered?,0.8588028434937462,0.018041089138224272
,"Rheumatoid arthritis is a chronic autoimmune disorder that primarily affects the joints, causing pain, swelling, and stiffness. One of the common symptoms of Rheumatoid arthritis is morning stiffness that lasts for more than one hour. This stiffness can be particularly severe in the morning and may improve throughout the day with movement and activity. Other symptoms of Rheumatoid arthritis can include fatigue, fever, and weight loss. While there is no cure for Rheumatoid arthritis, treatment options such as medications, physical therapy, and lifestyle changes can help manage symptoms and slow the progression of the disease.","Rheumatoid arthritis is a chronic autoimmune disorder that primarily affects the joints. One of its common symptoms is morning stiffness in affected joints for more than 30 minutes, often causing significant discomfort and limiting mobility. This can make it difficult to perform daily tasks such as getting dressed or preparing meals, and may persist throughout the day in some cases. Treatment options for rheumatoid arthritis include medications to reduce inflammation and manage pain, physical therapy to improve joint function and range of motion, and lifestyle changes such","Rheumatoid arthritis is a chronic autoimmune disorder that primarily affects the joints, causing pain, swelling, and stiffness. One of the common symptoms of Rheumatoid arthritis is morning stiffness that lasts for more than one hour. This stiffness can be particularly severe in the morning and may improve throughout the day with movement and activity. Other symptoms of Rheumatoid arthritis can include fatigue, fever, and weight loss. While there is no cure for Rheumatoid arthritis, treatment options such as medications, physical therapy, and lifestyle changes can help manage symptoms and slow the progression of the disease.",True,What is Rheumatoid arthritis and what is one of its common symptoms?,0.9577480660113507,0.218039703892913
,"A deficiency in Vitamin B2, also known as riboflavin, is characterized by two main symptoms: cheilosis and corneal vascularization. Cheilosis is a condition where the lips become dry, cracked, and inflamed, while corneal vascularization is a condition where blood vessels grow into the cornea, which can lead to impaired vision. Vitamin B2 is an essential nutrient that plays a role in energy metabolism and other bodily functions, so it is important to ensure adequate intake through a balanced diet or supplements if necessary.",A Vitamin B2 deficiency may present as angular stomatitis and cheilosis.,"A deficiency in Vitamin B2, also known as riboflavin, is characterized by two main symptoms: cheilosis and corneal vascularization. Cheilosis is a condition where the lips become dry, cracked, and inflamed, while corneal vascularization is a condition where blood vessels grow into the cornea, which can lead to impaired vision. Vitamin B2 is an essential nutrient that plays a role in energy metabolism and other bodily functions, so it is important to ensure adequate intake through a balanced diet or supplements if necessary.",True,What are the symptoms of a Vitamin B2 deficiency?,0.7132026442392575,0.00574992912219087
,The likely diagnosis for the patient's condition is primary adrenal insufficiency.,The likely diagnosis for the patient's condition is Addison disease.,"The likely diagnosis in a middle-aged female presenting with these symptoms is primary adrenal insufficiency, also known as Addison disease. Addison disease is a condition in which the adrenal glands do not produce enough hormones, such as cortisol and aldosterone. Symptoms may include fatigue, weakness, weight loss, gastrointestinal symptoms such as nausea, vomiting, and diarrhea, as well as skin hyperpigmentation. Diagnosis may involve blood tests to measure hormone levels and imaging studies to evaluate the adrenal glands. Treatment typically involves hormone replacement therapy to replace the deficient hormones, as well as management of any underlying conditions that may be causing the adrenal insufficiency.",False,"In a patient with tuberculosis, who presents with hypotension, hyponatremia, hyperkalemia, hypercalcemia, hyperpigmentation, and eosinophilia, what could be the possible diagnosis?",0.702900286098061,0.6652049901111008
,"Cryoglobulins are abnormal proteins that can sometimes be found in the blood of people with certain medical conditions, such as hepatitis C infection or autoimmune diseases. These proteins have a tendency to precipitate, or clump together, at cool temperatures, which can cause blockages in the small blood vessels of the body. When this occurs in the extremities, such as the fingers, toes, or nose, it can lead to a condition known as Raynaud's syndrome. Symptoms of Raynaud's syndrome can include color changes, numbness, and pain in the affected areas. While not all cases of Raynaud's syndrome are caused by cryoglobulins, this condition is one of the possible underlying factors that can contribute to the development of this disorder.",Raynaud's syndrome is associated with the presence of cryoglobulins.,"Cryoglobulins are abnormal proteins that can sometimes be found in the blood of people with certain medical conditions, such as hepatitis C infection or autoimmune diseases. These proteins have a tendency to precipitate, or clump together, at cool temperatures, which can cause blockages in the small blood vessels of the body. When this occurs in the extremities, such as the fingers, toes, or nose, it can lead to a condition known as Raynaud's syndrome. Symptoms of Raynaud's syndrome can include color changes, numbness, and pain in the affected areas. While not all cases of Raynaud's syndrome are caused by cryoglobulins, this condition is one of the possible underlying factors that can contribute to the development of this disorder.",True,What is the relationship between cryoglobulins and Raynaud's syndrome?,0.877956699228631,0.008548572822915167
,"Helper T cells express the cell surface protein CD40L. CD40L, also known as CD154, is a co-stimulatory molecule that is involved in the activation of B cells and other immune cells. When a helper T cell recognizes a foreign antigen presented by an antigen-presenting cell (APC), it upregulates the expression of CD40L on its surface. CD40L then binds to CD40, which is expressed on the surface of B cells and other APCs, leading to the activation and differentiation of these cells. This interaction is critical for the production of high-affinity antibodies and the generation of an effective immune response. Defects in CD40L expression or function are associated with immunodeficiency disorders such as X-linked hyper-IgM syndrome.",The cell surface protein CD40L is expressed by activated T cells.,"Helper T cells express the cell surface protein CD40L. CD40L, also known as CD154, is a co-stimulatory molecule that is involved in the activation of B cells and other immune cells. When a helper T cell recognizes a foreign antigen presented by an antigen-presenting cell (APC), it upregulates the expression of CD40L on its surface. CD40L then binds to CD40, which is expressed on the surface of B cells and other APCs, leading to the activation and differentiation of these cells. This interaction is critical for the production of high-affinity antibodies and the generation of an effective immune response. Defects in CD40L expression or function are associated with immunodeficiency disorders such as X-linked hyper-IgM syndrome.",True,What type of immune cell expresses the cell surface protein CD40L?,0.7989484722908946,0.02616506086497554
,Sacubitril is an antihypertensive medication that may be combined with ARBs for the treatment of chronic systolic heart failure.,"Sacubitril is a medication used in the treatment of chronic heart failure. It can be combined with Valsartan, another medication that helps to lower blood pressure and reduce strain on the heart. The combination of Sacubitril and Valsartan has been shown to be effective in improving symptoms and reducing hospitalizations in patients with certain types of chronic heart failure.",Sacubitril is an antihypertensive medication that may be combined with ARBs for the treatment of chronic systolic heart failure.,True,"What is the medication Sacubitril used for in the treatment of chronic heart failure, and what other medication can it be combined with?",0.8362763391040604,0.02988809550084094
,Type 4 RTA may be caused by low renin levels.,"In adults, Type 4 RTA may be caused by a renal insensitivity to aldosterone.",Type 4 RTA may be caused by low renin levels.,True,What may cause Type 4 RTA?,0.7656092427313951,0.3745242389459697
,"Congestive heart failure, cirrhosis, nephrotic syndrome, and excessive peripheral edema are conditions that may cause secondary hyperaldosteronism.","Secondary hyperaldosteronism can occur in renal artery stenosis, malignant hypertension and glomerulonephritis.","Congestive heart failure, cirrhosis, nephrotic syndrome, and excessive peripheral edema are conditions that may cause secondary hyperaldosteronism.",True,What conditions can cause secondary hyperaldosteronism?,0.8063555100459882,0.01291802583371725
,Vaginismus is a condition characterized by dyspareunia due to muscle spasm that prevents vaginal penetration.,"Vaginismus is a female sexual dysfunction characterized by an involuntary spasm of the muscles around the vaginal entrance in response to attempted intercourse, making penetration difficult or impossible.",Vaginismus is a condition characterized by dyspareunia due to muscle spasm that prevents vaginal penetration.,True,What is the definition of vaginismus?,0.8450971169394206,0.037949144036125655
,"Bronchiectasis is associated with bronchial obstruction, which can be caused by factors such as a tumor or foreign body.","Bronchiectasis is a chronic respiratory condition characterized by permanent dilatation of the bronchial tubes, which can lead to recurrent infections and airway obstruction. There are several potential causes of bronchial obstruction in individuals with this condition, including mucus impaction from increased secretion production or decreased ciliary clearance (mucociliary dysfunction). Other contributing factors may include inflammation and scarring within the airways, as well as compression or narrowing due to adjacent structures such as enlarged lymph nodes.","Bronchiectasis is caused by chronic necrotizing inflammation or obstruction, which leads to the permanent dilation of airways.",False,What are some potential causes of bronchial obstruction in bronchiectasis?,0.819495047597308,0.00443857651207953
,What happens when there is exposure to citrullinated antigens (ACPA) in rheumatoid arthritis? It causes CD4+ helper T cells to infiltrate joints exacerbating cytokine release and inflammation.,"In rheumatoid arthritis, exposure to citrullinated antigens (ACPA) can lead to the production of immune complexes that deposit in tissues. This process is thought to contribute to inflammation and joint damage in the disease.",What happens when there is exposure to citrullinated antigens (ACPA) in rheumatoid arthritis? It causes CD4+ helper T cells to infiltrate joints exacerbating cytokine release and inflammation.,True,What happens when there is exposure to citrullinated antigens (ACPA) in rheumatoid arthritis?,0.8971201185752595,0.17740631862655887
,"A decrease in TPR, or total peripheral resistance, causes a clockwise rotation of the vascular function curve. This means that for any given level of cardiac output, the corresponding mean systemic pressure is lower when TPR is decreased compared to when it is increased. This rotation occurs because a decrease in TPR reduces the resistance to blood flow in the peripheral vasculature, which leads to a decrease in mean systemic pressure. The clockwise rotation of the vascular function curve reflects the fact that the same level of cardiac output results in a lower mean systemic pressure when TPR is decreased.",A decrease in TPR results in a rightward rotation of the vascular function curve.,"A decrease in TPR, or total peripheral resistance, causes a clockwise rotation of the vascular function curve. This means that for any given level of cardiac output, the corresponding mean systemic pressure is lower when TPR is decreased compared to when it is increased. This rotation occurs because a decrease in TPR reduces the resistance to blood flow in the peripheral vasculature, which leads to a decrease in mean systemic pressure. The clockwise rotation of the vascular function curve reflects the fact that the same level of cardiac output results in a lower mean systemic pressure when TPR is decreased.",True,"What is the effect of a decrease in TPR on the vascular function curve, and how would you describe this rotation?",0.8130758879022555,0.08318968956497368
,"Yes, systemic signs such as fever and chills are typically present in acute pyelonephritis. Acute pyelonephritis is a bacterial infection of the kidneys and upper urinary tract that can cause a range of symptoms, including pain in the flank or lower back, frequent urination, and painful urination. In addition to these local symptoms, many people with acute pyelonephritis also experience systemic signs such as fever, chills, and fatigue. These symptoms are a sign that the body is mounting an immune response to the infection and trying to fight off the bacteria. If left untreated, acute pyelonephritis can lead to more serious complications, such as sepsis or kidney damage, so it is important to seek medical attention if you experience these symptoms.","Yes, acute pyelonephritis is typically associated with systemic signs such as fever and chills. Pyelonephritis is a type of urinary tract infection that involves inflammation of the kidney(s). It can cause symptoms such as flank pain, nausea and vomiting, and painful urination. Systemic signs like fever (usually higher than 100.4°F) are also common in patients with this condition, indicating an immune response to the bacterial infection. Chills may also occur as a result","Yes, systemic signs such as fever and chills are typically present in acute pyelonephritis. Acute pyelonephritis is a bacterial infection of the kidneys and upper urinary tract that can cause a range of symptoms, including pain in the flank or lower back, frequent urination, and painful urination. In addition to these local symptoms, many people with acute pyelonephritis also experience systemic signs such as fever, chills, and fatigue. These symptoms are a sign that the body is mounting an immune response to the infection and trying to fight off the bacteria. If left untreated, acute pyelonephritis can lead to more serious complications, such as sepsis or kidney damage, so it is important to seek medical attention if you experience these symptoms.",True,Are systemic signs such as fever and chills typically present in acute pyelonephritis?,0.947229659279772,0.1409160128039297
,"Darkfield microscopy is useful in the diagnosis of syphilis caused by Treponema pallidum, especially during early primary syphilis.","Darkfield microscopy is a specialized technique that can be used to diagnose syphilis by visualizing the spirochete T. pallidum in body fluids such as blood or cerebrospinal fluid (CSF). The presence of these spiral-shaped bacteria, which are responsible for causing syphilis, can be confirmed using darkfield microscopy. This method allows healthcare providers to quickly and accurately diagnose cases of primary or secondary syphilis when other diagnostic tests may not yet show positive results. In","Darkfield microscopy is useful in the diagnosis of syphilis caused by Treponema pallidum, especially during early primary syphilis.",True,What is the significance of darkfield microscopy in the diagnosis of syphilis?,0.7970274588973966,0.0032566336904268707
,"Rifampin is used for close-contact prophylaxis of Neisseria Meningitidis and Haemophilus Influenzae B, which are both bacterial infections that can cause serious illness. This prophylaxis is typically recommended in situations where individuals have been in close contact with someone who has been diagnosed with one of these infections, such as in households or dormitories. The goal of prophylaxis is to prevent the spread of the infection to others who may be at risk, especially those who have not been vaccinated or who may have weakened immune systems. Rifampin is often used for prophylaxis because it is effective against these bacterial species and is generally well-tolerated, although it may cause some side effects such as nausea, vomiting, or diarrhea.","Rifampin is used as close-contact prophylaxis for both Neisseria meningitidis and Haemophilus influenzae, with the former being a gram-negative diplococci that can cause bacterial meningitis and sepsis. This type of prophylaxis is often recommended in situations where there has been known or suspected exposure to these bacteria, such as in cases of outbreaks or among individuals who have had close contact with an infected person. The goal of rifampin prophyl","Rifampin is used for close-contact prophylaxis of Neisseria Meningitidis and Haemophilus Influenzae B, which are both bacterial infections that can cause serious illness. This prophylaxis is typically recommended in situations where individuals have been in close contact with someone who has been diagnosed with one of these infections, such as in households or dormitories. The goal of prophylaxis is to prevent the spread of the infection to others who may be at risk, especially those who have not been vaccinated or who may have weakened immune systems. Rifampin is often used for prophylaxis because it is effective against these bacterial species and is generally well-tolerated, although it may cause some side effects such as nausea, vomiting, or diarrhea.",True,"What are two non-mycobacterial species for which rifampin is used as close-contact prophylaxis, and in what situations is this prophylaxis typically recommended?",0.9200929735496102,0.10774105195981509
,Periventricular calcifications are associated with congenital CMV.,Periventricular calcifications are associated with congenital CMV.,Periventricular calcifications are associated with congenital CMV.,True,What type of calcifications are associated with congenital CMV?,0.9999999999999187,1.0
,"Stimulants may be included in the treatment for binge eating disorder, in addition to CBT.","Antidepressants may be included in the treatment for binge eating disorder, in addition to cognitive behavioral therapy (CBT).","Stimulants may be included in the treatment for binge eating disorder, in addition to CBT.",True,"What type of medication may be included in the treatment for binge eating disorder, in addition to cognitive behavioral therapy (CBT)?",0.877256476477276,0.6204811548307456
,"The medical condition associated with hypertension, metabolic alkalosis, and hypokalemia is primary hyperaldosteronism. This is a hormonal disorder that occurs when the adrenal glands produce too much aldosterone, which is a hormone that regulates salt and water balance in the body. Excess aldosterone can cause the kidneys to retain sodium and excrete potassium, leading to hypertension, metabolic alkalosis, and hypokalemia. Primary hyperaldosteronism can be caused by an adrenal adenoma, adrenal hyperplasia, or rarely, adrenal carcinoma. It can be diagnosed with blood tests, such as aldosterone and renin levels, and imaging studies, such as CT or MRI scans. Treatment may involve medications to control blood pressure and potassium levels, or surgery to remove the affected adrenal gland.","Hypertension, metabolic alkalosis, and hypokalemia are commonly associated with Conn syndrome.","The medical condition associated with hypertension, metabolic alkalosis, and hypokalemia is primary hyperaldosteronism. This is a hormonal disorder that occurs when the adrenal glands produce too much aldosterone, which is a hormone that regulates salt and water balance in the body. Excess aldosterone can cause the kidneys to retain sodium and excrete potassium, leading to hypertension, metabolic alkalosis, and hypokalemia. Primary hyperaldosteronism can be caused by an adrenal adenoma, adrenal hyperplasia, or rarely, adrenal carcinoma. It can be diagnosed with blood tests, such as aldosterone and renin levels, and imaging studies, such as CT or MRI scans. Treatment may involve medications to control blood pressure and potassium levels, or surgery to remove the affected adrenal gland.",True,"What medical condition is associated with hypertension, metabolic alkalosis, and hypokalemia?",0.5902982216662604,0.03779442276238218
,"The recommended initial treatment for a patient with suspected acute arterial occlusion that is causing immediate threat to a limb is anticoagulation therapy, such as intravenous heparin. Acute arterial occlusion is a serious condition in which blood flow to an artery is suddenly blocked, usually due to a blood clot. This can lead to tissue damage and even limb loss if not treated promptly. Anticoagulation therapy can help prevent the clot from getting larger and reduce the risk of further complications. However, it is important to diagnose the underlying cause of the occlusion and address any contributing factors to prevent recurrence. In some cases, more invasive treatments such as thrombolysis or surgery may be necessary to restore blood flow to the affected artery. Immediate medical attention is crucial in cases of acute arterial occlusion to prevent serious complications and improve outcomes.","The recommended initial treatment for a patient with suspected acute arterial occlusion that is causing immediate threat to a limb, such as sensory loss or weakness, is an emergent surgical thrombectomy. This procedure involves the removal of the blood clot that is blocking the artery and restoring blood flow to the affected area. It should be performed as quickly as possible in order to prevent irreversible damage and improve outcomes for the patient. In some cases, other treatments such as angioplasty or stenting may also be used","The recommended initial treatment for a patient with suspected acute arterial occlusion that is causing immediate threat to a limb is anticoagulation therapy, such as intravenous heparin. Acute arterial occlusion is a serious condition in which blood flow to an artery is suddenly blocked, usually due to a blood clot. This can lead to tissue damage and even limb loss if not treated promptly. Anticoagulation therapy can help prevent the clot from getting larger and reduce the risk of further complications. However, it is important to diagnose the underlying cause of the occlusion and address any contributing factors to prevent recurrence. In some cases, more invasive treatments such as thrombolysis or surgery may be necessary to restore blood flow to the affected artery. Immediate medical attention is crucial in cases of acute arterial occlusion to prevent serious complications and improve outcomes.",True,"What is the recommended initial treatment for a patient with suspected acute arterial occlusion that is causing immediate threat to a limb, such as sensory loss or weakness?",0.8266362014911404,0.22680482299052776
,"What are some of the most common pathological changes that may be seen on a biopsy of a patient with giant cell (temporal) arteritis, such as the presence of intimal fibrosis, and how can these findings be interpreted in the context of other clinical and imaging data to help diagnose and classify the disease? Additionally, what are some of the treatment options available for managing giant cell arteritis, and how can these interventions be tailored to the specific needs and circumstances of each patient, such as age, overall health, and comorbidities?","A biopsy of a patient with giant cell (temporal) arteritis may show some characteristic histological findings, such as granulomas and multinucleated giant cells. These findings can be useful in confirming the diagnosis of temporal arteritis and ruling out other conditions that may have similar symptoms. In addition to a biopsy, other tests such as blood work or imaging studies may also be used to help diagnose and manage this condition. Treatment for temporal arteritis typically involves high-dose corticosteroids to","What are some of the most common histological changes that may be seen on a biopsy of a patient with giant cell (temporal) arteritis, such as the presence of giant cells and focal granulomatous inflammation within inflamed vessels, and how can these findings be interpreted in the context of other clinical and imaging data to help diagnose and classify the disease? Additionally, what are some of the treatment options available for managing giant cell arteritis, and how can these interventions be tailored to the specific needs and circumstances of each patient, such as age, overall health, and comorbidities?",False,"What are some of the typical histological findings that may be observed on a biopsy of a patient with giant cell (temporal) arteritis, and how can these findings be used to help diagnose and manage this condition?",0.8015475119617739,0.16616895088744518
,"Atrial septal defect (ASD) can cause a wide, fixed split of the second heart sound (S2).",Atrial septal defect (ASD) can cause a fixed splitting of the second heart sound.,"Atrial septal defect (ASD) can cause a wide, fixed split of the second heart sound (S2).",True,How can atrial septal defect (ASD) impact the splitting of the second heart sound (S2)?,0.9716162816676637,0.5438653754915955
,"Jaw pain is a potential side effect of prostacyclin analogues. Prostacyclin analogues are a class of medications that are used to treat pulmonary arterial hypertension, a condition in which the blood pressure in the arteries that supply the lungs is abnormally high. Prostacyclin analogues work by dilating the blood vessels in the lungs, which helps to reduce the workload on the heart and improve oxygenation. However, one of the potential side effects of these medications is jaw pain, which can be caused by the dilation of blood vessels in the jaw. Other potential side effects of prostacyclin analogues include headache, nausea, diarrhea, and flushing. It is important for patients taking these medications to be aware of these potential side effects and to report any symptoms to their healthcare provider.","Prostacyclin analogues, such as epoprostenol and iloprost, are a class of medications used to treat pulmonary arterial hypertension (PAH) and other conditions. One potential side effect of prostacyclin analogues is systemic hypotension, which refers to low blood pressure throughout the body. This can occur because these drugs dilate blood vessels in addition to their intended effects on the lungs. While this can be an important consideration when using prostacyclin analogues in clinical practice","Prostacyclin analogs (epoprostenol/iloprost) can cause decreased platelet aggregation and are potent vasodilators. Platelet aggregation is the process by which platelets clump together to form a blood clot, which is important for preventing excessive bleeding. Prostacyclin analogs, such as epoprostenol and iloprost, can inhibit platelet aggregation by activating specific receptors on the platelet surface. In addition to their antiplatelet effects, prostacyclin analogs are also potent vasodilators, meaning that they can dilate blood vessels and increase blood flow. This is due to their ability to activate receptors on the smooth muscle cells that line blood vessels, causing them to relax and widen. The vasodilatory effects of prostacyclin analogs are important for the treatment of conditions such as pulmonary arterial hypertension, in which the blood pressure in the arteries that supply the lungs is abnormally high.",False,What is a potential side effect of prostacyclin analogues?,0.5857502902342707,0.13046891942012964
,"Diaper rash is a common skin irritation that occurs in the diaper area of babies. Candida albicans, a type of fungus that is normally present in the body, can overgrow in the warm and moist environment of a baby's diaper and cause a rash. This is why Candida albicans is often implicated in cases of diaper rash.","Diaper rash is a type of dermatitis that affects the skin in the diaper area, and it can be caused by several factors. One common cause of diaper rash is Candida albicans, which is a type of fungus that can infect the moist, warm environment created by wearing diapers. When Candida overgrowth occurs on the skin in this area (which happens frequently), it causes irritation and inflammation known as candidal nappy dermatitis or napkin candidiasis. The symptoms include redness","Diaper rash is a common skin irritation that occurs in the diaper area of babies. Candida albicans, a type of fungus that is normally present in the body, can overgrow in the warm and moist environment of a baby's diaper and cause a rash. This is why Candida albicans is often implicated in cases of diaper rash.",True,"What is diaper rash, and what is the role of Candida albicans in causing it?",0.938666874124691,0.13190994689655178
,"The cardiovascular manifestation of vasovagal syncope is bradycardia with sinus arrest. Vasovagal syncope is a type of fainting episode that occurs in response to certain triggers, such as emotional stress or pain. During a vasovagal syncope episode, there is a sudden drop in blood pressure and heart rate, which can cause a person to lose consciousness. The bradycardia with sinus arrest that occurs during vasovagal syncope is typically a temporary condition that resolves on its own once the trigger has been removed. However, in some cases, further medical evaluation and treatment may be necessary to address underlying cardiovascular issues.","Vasovagal syncope can present with cardiovascular effects, such as bradycardia. Vasovagal syncope is a type of fainting that occurs in response to certain triggers, such as the sight of blood or extreme emotional distress. During an episode of vasovagal syncope, there is a sudden drop in blood pressure and heart rate, which can cause the person to lose consciousness. The parasympathetic nervous system becomes overactive during this time leading to these symptoms.","The cardiovascular manifestation of vasovagal syncope is bradycardia with sinus arrest. Vasovagal syncope is a type of fainting episode that occurs in response to certain triggers, such as emotional stress or pain. During a vasovagal syncope episode, there is a sudden drop in blood pressure and heart rate, which can cause a person to lose consciousness. The bradycardia with sinus arrest that occurs during vasovagal syncope is typically a temporary condition that resolves on its own once the trigger has been removed. However, in some cases, further medical evaluation and treatment may be necessary to address underlying cardiovascular issues.",True,What is the cardiovascular manifestation of vasovagal syncope?,0.9080459026991874,0.352182591127796
,Distal RTA (type 1) may be caused by Lithium toxicity.,Lithium toxicity can cause Type 4 (hypoaldosteronism) renal tubular acidosis.,Distal RTA (type 1) may be caused by Lithium toxicity.,True,What is the name of the renal tubular acidosis that can be caused by Lithium toxicity?,0.6087617531094068,0.04131551591106297
,"Endemic Burkitt lymphoma is associated with EBV infection. Endemic Burkitt lymphoma is a type of cancer that is most commonly found in equatorial Africa and is associated with the Epstein-Barr virus (EBV). EBV is a type of herpes virus that is found worldwide and is associated with several types of cancer, including Burkitt lymphoma. In endemic areas, the incidence of Burkitt lymphoma is highest in children and is thought to be related to the high prevalence of EBV infection in this population.",Endemic Burkitt lymphoma is associated with EBV (Epstein-Barr Virus) infection.,"Endemic Burkitt lymphoma is associated with EBV infection. Endemic Burkitt lymphoma is a type of cancer that is most commonly found in equatorial Africa and is associated with the Epstein-Barr virus (EBV). EBV is a type of herpes virus that is found worldwide and is associated with several types of cancer, including Burkitt lymphoma. In endemic areas, the incidence of Burkitt lymphoma is highest in children and is thought to be related to the high prevalence of EBV infection in this population.",True,What infection is associated with endemic Burkitt lymphoma?,0.9226892334244174,0.0723466973489016
,What medical conditions are associated with blood glucose levels below 800 and above 800?,"Blood glucose levels below 800 are associated with type I diabetes, while blood glucose levels above 800 are associated with DKA.",What medical conditions are associated with blood glucose levels below 800 and above 800?,True,What are the conditions associated with blood glucose levels below 800 and above 800?,0.6124301463897303,0.17837328513817116
